"GEOID" "mort_ac" "mort_ac_se" "mort_na" "mort_na_se" "hosp_cp" "hosp_cp_se" "hosp_cvd" "hosp_cvd_se" "hosp_res" "hosp_res_se" "ed_ast" "ac_bronchitis" "minor_lrs" "minor_wld" "minor_mrad" "minor_asts" "minor_sld" "minor_astc" "minor_ast" "minor_astw" "hosp_mi" "ed_ast_se" "hosp_mi_se" "minor_astc_se" "minor_asts_se" "minor_astw_se" "minor_ast_se" "minor_mrad_se" "minor_sld_se" "minor_wld_se" "minor_lrs_se" "ac_bronchitis_se"
81125 0.0000229167431782291 0.00221297912877385 0.0000229167431782291 0.00221297912877385 0.000139207700851536 0.00598754961201042 0.0000903369122547205 0.00388553751417697 0.000048870788596816 0.00210201209783344 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81126 0.0000262314194112504 0.000804240090065888 0.0000262314194112504 0.000804240090065888 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81128 0.0000618647812638091 0.00108924187389848 0.0000618647812638091 0.00108924187389848 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81129 0.0000314108716516883 0.0008800651359225 0.0000314108716516883 0.0008800651359225 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81130 0.0000200773815748196 0.00114898067725287 0.0000200773815748196 0.00114898067725287 0.0000330973614047991 0.00127757529900207 0.0000183874230026662 0.00070976405500115 0.0000147099384021329 0.00056781124400092 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81131 0.0000252509311280853 0.00166349791977785 0.0000252509311280853 0.00166349791977785 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81132 0.0000478953145268199 0.00469520677780192 0.0000478953145268199 0.00469520677780192 0.000357087886716946 0.0184514605411803 0.000221640757272587 0.0114526306807326 0.000135447129444359 0.00699882986044769 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81133 0.0000399277901667198 0.00226746260807147 0.0000399277901667198 0.00226746260807147 0.0000701162111277024 0.00227742807380701 0.0000441472440433682 0.00143393619461923 0.0000259689670843342 0.00084349187918778 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81136 0.000030441400304414 0.000707394218485373 0.000030441400304414 0.000707394218485373 0.000106544901065449 0.00142944984863 0.000030441400304414 0.000408414242465715 0.000076103500761035 0.00102103560616429 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81137 0.0000267633904989964 0.00354096951947994 0.0000267633904989964 0.00354096951947994 0.000229390134700021 0.0137538468386924 0.000149370320269781 0.00895599329031133 0.0000800198144302399 0.00479785354838107 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81138 0.0000130463144161774 0.00018905905735407 0.0000130463144161774 0.00018905905735407 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81140 0.0000446732396824012 0.00395805912010065 0.0000446732396824012 0.00395805912010065 0.000124759837313172 0.00653651066568343 0.0000798462958804302 0.00418336682603739 0.000044913541432742 0.00235314383964603 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81141 0.0000355904869594231 0.00216342155060514 0.0000355904869594231 0.00216342155060514 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81143 0.0000241095890410959 0.00120547945205479 0.0000241095890410959 0.00120547945205479 0.0000936658470905046 0.0022654746043691 0.0000655660929633533 0.00158583222305837 0.0000280997541271514 0.000679642381310731 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81144 0.0000449198896364781 0.00654428990747929 0.0000449198896364781 0.00654428990747929 0.000384673709750796 0.028319928271732 0.000224435121063539 0.0165230593333101 0.000160238588687257 0.0117968689384219 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81146 0.0000407446434843695 0.00179923473918867 0.0000407446434843695 0.00179923473918867 0.00026060808553291 0.00527691154374438 0.000153691947878383 0.0031120247565672 0.000106916137654527 0.00216488678717718 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81147 0.0000259645039669861 0.00524007176863343 0.0000259645039669861 0.00524007176863343 0.000100642996924797 0.0107997954951705 0.0000685228915232663 0.00735305225203097 0.0000321201054015311 0.00344674324313952 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81148 0.0000642840743858575 0.00192315776435101 0.0000642840743858575 0.00192315776435101 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81149 0.0000244759385732896 0.0014417969151655 0.0000244759385732896 0.0014417969151655 0.0000417482061317678 0.00135279649281834 0.0000313111545988258 0.00101459736961376 0.0000104370515329419 0.000338199123204585 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81151 0.0000338729763387298 0.00217553129601302 0.0000338729763387298 0.00217553129601302 0.000103920642418517 0.00306521857801188 0.0000692804282790112 0.00204347905200792 0.0000346402141395056 0.00102173952600396 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81152 0.0000405028134990091 0.00278705271977831 0.0000405028134990091 0.00278705271977831 0.0000198736603023635 0.000873084979518328 0.0000113563773156363 0.000498905702581902 0.00000851728298672723 0.000374179276936426 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81154 0.0000226512781792687 0.00161444989021816 0.0000226512781792687 0.00161444989021816 0.000122695109623898 0.00543886814547327 0.0000836557565617484 0.00370831919009541 0.0000390393530621493 0.00173054895537786 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81155 0.0000212107821475917 0.000835069328220431 0.0000212107821475917 0.000835069328220431 0.00000428082191780822 0.000108297180142753 0 0 0.00000428082191780822 0.000108297180142753 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81201 0.0000422752142223444 0.00754881926672151 0.0000422752142223444 0.00754881926672151 0.000133866530531212 0.0131571119796801 0.0000907569698516691 0.00892007591842717 0.0000431095606795428 0.00423703606125291 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81210 0.0000359308331461936 0.000887426115264565 0.0000359308331461936 0.000887426115264565 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81211 0.0000272746774539548 0.0044667228893706 0.0000272746774539548 0.0044667228893706 0.0000539566838423191 0.00487853169540287 0.0000351891416362951 0.00318165110569752 0.000018767542206024 0.00169688058970534 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81212 0.0000468313123472142 0.0149372800307578 0.0000468313123472142 0.0149372800307578 0.000367521930030744 0.0627376189715522 0.000224518385498444 0.0383262814285154 0.0001430035445323 0.0244113375430368 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81220 0.0000339435083040369 0.000806827981748411 0.0000339435083040369 0.000806827981748411 0.000185458377239199 0.00334339844300138 0.000143308746048472 0.00258353516050107 0.0000421496311907271 0.000759863282500314 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81221 0.0000314911037631869 0.000928854114549055 0.0000314911037631869 0.000928854114549055 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81222 0.0000231200508641119 0.000795880676402913 0.0000231200508641119 0.000795880676402913 0.0000182648401826484 0.000223697693404856 0.0000182648401826484 0.000223697693404856 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81223 0.0000368117628391601 0.00296214628175915 0.0000368117628391601 0.00296214628175915 0.000150285942279558 0.00682106155671688 0.0000984173427317462 0.00446688986900043 0.0000518685995478122 0.00235417168771644 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81224 0.00000620225308770821 0.00066468363116251 0.00000620225308770821 0.00066468363116251 0.0000325915363853949 0.00119526988087499 0.000022406681264959 0.000821748043101552 0.0000101848551204359 0.000373521837773433 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81225 0.000003616800036168 0.000199088334113085 0.000003616800036168 0.000199088334113085 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81226 0.0000345294317310392 0.00624305112295287 0.0000345294317310392 0.00624305112295287 0.000331421816183257 0.0269350324985842 0.000189561664575405 0.0154058946831702 0.000141860151607852 0.011529137815414 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81227 0.000045662100456621 0.000353697109242686 0.000045662100456621 0.000353697109242686 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81230 0.0000258686577694162 0.00404619217060512 0.0000258686577694162 0.00404619217060512 0.000301545862544367 0.0206068597002628 0.000190079493121352 0.0129895380211773 0.000111466369423015 0.00761732167908546 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81232 0.000219178082191781 0.0010958904109589 0.000219178082191781 0.0010958904109589 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81233 0.0000290168027532222 0.0018488963893628 0.0000290168027532222 0.0018488963893628 0.0000414144632048423 0.00171757717485352 0.0000302644154189232 0.0012551525508545 0.0000111500477859191 0.000462424623999025 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81235 0.0000204318551195728 0.00110973378595962 0.0000204318551195728 0.00110973378595962 0.00000278144774355052 0.0000872949298461871 0.00000278144774355052 0.0000872949298461871 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81236 0.0000269600699504518 0.00165316018513544 0.0000269600699504518 0.00165316018513544 0.0000918430884184309 0.00385303375106096 0.000062266500622665 0.00261222627190573 0.0000295765877957659 0.00124080747915522 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81237 0.00000531985636387817 0.000120726753216228 0.00000531985636387817 0.000120726753216228 0.000136986301369863 0.00183786409109572 0.000136986301369863 0.00183786409109572 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81240 0.0000415210393511233 0.00462451934503829 0.0000415210393511233 0.00462451934503829 0.000366349532193755 0.021580444149574 0.000211598436698117 0.0124645668794953 0.000154751095495638 0.00911587727007867 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81241 0.0000538962497192904 0.000941257535858414 0.0000538962497192904 0.000941257535858414 0.000049813200498132 0.000522445254381147 0.000024906600249066 0.000261222627190573 0.000024906600249066 0.000261222627190573 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81242 0.0000291977907005037 0.00154913473066097 0.0000291977907005037 0.00154913473066097 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81243 0.0000158061116965227 0.000360434802454944 0.0000158061116965227 0.000360434802454944 0.000265670402656704 0.00341259811139298 0.000232461602324616 0.00298602334746886 0.000033208800332088 0.000426574763924122 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81244 0.0000652315720808872 0.00211374452002866 0.0000652315720808872 0.00211374452002866 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81248 0.0000138720305184671 0.000275701153658426 0.0000138720305184671 0.000275701153658426 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81251 0.0000219178082191781 0.000547945205479452 0.0000219178082191781 0.000547945205479452 0.000201874549387167 0.00196762971632769 0.0000576784426820476 0.000562179918950769 0.000144196106705119 0.00140544979737692 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81252 0.0000282564078086965 0.00338487706649844 0.0000282564078086965 0.00338487706649844 0.000187629721876297 0.0132009210674981 0.000121212121212121 0.00852802865422442 0.000066417600664176 0.00467289241327365 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81253 0.000020336110718825 0.00100143731355645 0.000020336110718825 0.00100143731355645 0.0000592373195112921 0.0019735897814389 0.0000370233246945576 0.00123349361339931 0.0000222139948167345 0.000740096168039586 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81301 0.0000247506271059082 0.00726800805849602 0.0000247506271059082 0.00726800805849602 0.000266599820104104 0.0363398145647149 0.000176356960644086 0.0240389481301985 0.0000902428594600174 0.0123008664345163 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81303 0.0000173508841453619 0.00277505682111325 0.0000173508841453619 0.00277505682111325 0.000214182267515247 0.0153779288386359 0.000133398881256394 0.00957781672083773 0.0000807833862588523 0.00580011211779815 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81320 0.0000583610278025452 0.0016964899302422 0.0000583610278025452 0.0016964899302422 0.0000135295112464062 0.00027227616164381 0.0000135295112464062 0.00027227616164381 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81321 0.0000473409688057944 0.00992185843777125 0.0000473409688057944 0.00992185843777125 0.000198412485153995 0.0223995305599744 0.000131773405633152 0.0148763946189212 0.0000666390795208435 0.00752313594105315 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81323 0.0000279477461836506 0.00355442156452531 0.0000279477461836506 0.00355442156452531 0.000113046947732411 0.00725616999893551 0.0000824577736401117 0.00529273576392943 0.0000305891740922995 0.00196343423500608 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81324 0.0000409308466743687 0.00263678534760508 0.0000409308466743687 0.00263678534760508 0.0000854949965996308 0.00321033427627637 0.0000524628388225007 0.00196997785135141 0.0000330321577771301 0.00124035642492496 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81325 0.0000250967269685245 0.000642299724792792 0.0000250967269685245 0.000642299724792792 0.000219178082191781 0.0010958904109589 0.000219178082191781 0.0010958904109589 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81326 0.0000247833873856431 0.00208460553916586 0.0000247833873856431 0.00208460553916586 0.000221135029354207 0.00827411516057643 0.000148727984344423 0.00556489161242308 0.0000724070450097847 0.00270922354815334 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81327 0.0000246378239873854 0.00129904664693644 0.0000246378239873854 0.00129904664693644 0.000060882800608828 0.00163365696986286 0.0000418569254185692 0.00112313916678072 0.0000190258751902588 0.000510517803082144 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81328 0.0000403134904321765 0.00501817950358856 0.0000403134904321765 0.00501817950358856 0.000115134801151348 0.00776199858105818 0.000069924800699248 0.00471409337907198 0.0000452100004521 0.0030479052019862 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81330 0 0 0 0 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81331 0.0000327995369477137 0.00123598125635379 0.0000327995369477137 0.00123598125635379 0.0000342465753424658 0.000684931506849315 0.0000205479452054795 0.000410958904109589 0.0000136986301369863 0.000273972602739726 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81332 0.0000209139391404371 0.00053524977066066 0.0000209139391404371 0.00053524977066066 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81334 0.0000452272233094151 0.00253837161268421 0.0000452272233094151 0.00253837161268421 0.0000128928283642224 0.000265792465793242 0.0000064464141821112 0.000132896232896621 0.0000064464141821112 0.000132896232896621 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81335 0.0000582920431361119 0.00126374138086149 0.0000582920431361119 0.00126374138086149 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81401 0.000049069162105751 0.0132858777474482 0.000049069162105751 0.0132858777474482 0.000298932467745527 0.04570832858429 0.000201085109624196 0.0307469587811218 0.0000978473581213307 0.0149613698031682 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81403 0.0000245248769575775 0.00470884024228885 0.0000245248769575775 0.00470884024228885 0.000177197425023645 0.0187737305951159 0.000123257162034353 0.0130588621908175 0.0000539402629892913 0.00571486840429835 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81410 0.0000362161208771827 0.00276407546412012 0.0000362161208771827 0.00276407546412012 0.000330524061822275 0.0165096686166476 0.00022400966316194 0.0111892770690901 0.000106514398660334 0.00532039154755754 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81411 0.000156555772994129 0.00130983957187331 0.000156555772994129 0.00130983957187331 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81413 0.0000490582432073941 0.00654794322683121 0.0000490582432073941 0.00654794322683121 0.000308266284788302 0.0262841074414049 0.000219328823651335 0.0187009175194348 0.0000889374611369675 0.00758318992197013 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81415 0.0000354900721900332 0.00253325539899828 0.0000354900721900332 0.00253325539899828 0.000271167422506896 0.0103790194410423 0.000155219972883258 0.00594109388694145 0.000115947449623638 0.00443792555410085 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81416 0.0000428424227546427 0.0089667665843319 0.0000428424227546427 0.0089667665843319 0.000445112526358841 0.0505452663724546 0.000287889008695098 0.0326915684652391 0.000157223517663744 0.0178536979072155 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81418 0.0000703942294113174 0.00558958551276167 0.0000703942294113174 0.00558958551276167 0.000366685764883588 0.0188049388178353 0.000241679254127819 0.012394164220846 0.000125006510755769 0.0064107745969893 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81419 0.0000339859469152019 0.00389580362475821 0.0000339859469152019 0.00389580362475821 0.00022142991180334 0.0146545788607046 0.000152624007005692 0.0101008961638755 0.0000688059047976481 0.00455368269682911 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81422 0.000045662100456621 0.00209250031733143 0.000045662100456621 0.00209250031733143 0.000096696212731668 0.00252152873045711 0.000056406124093473 0.00147089175943331 0.000040290088638195 0.00105063697102379 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81423 0.0000262780116304533 0.00197172661143954 0.0000262780116304533 0.00197172661143954 0.0000460458155865086 0.00158841379630808 0.0000345343616898814 0.00119131034723106 0.0000115114538966271 0.000397103449077019 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81424 0.000034121130011541 0.0021834857331382 0.000034121130011541 0.0021834857331382 0.000079115083144092 0.00241916279240119 0.000055673577027324 0.00170237381687491 0.000023441506116768 0.000716788975526278 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81425 0.0000408698404086984 0.00503047804922574 0.0000408698404086984 0.00503047804922574 0.00027998232434821 0.0174287591367337 0.000181705700397702 0.0113110886316681 0.0000982766239505082 0.00611767050506561 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81426 0.0000146118721461187 0.000282957687394149 0.0000146118721461187 0.000282957687394149 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81427 0.0000307107932274619 0.00178809621162764 0.0000307107932274619 0.00178809621162764 0.0000582920431361119 0.00199815056846431 0.000048965316234334 0.00167844647751002 0.00000932672690177791 0.000319704090954289 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81428 0.0000440997890879652 0.00500100163698981 0.0000440997890879652 0.00500100163698981 0.000263996009362649 0.0157736234855873 0.000178811250527608 0.0106838786980868 0.0000851847588350409 0.00508974478750056 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81429 0.0000668225860340795 0.00135305424198574 0.0000668225860340795 0.00135305424198574 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
